Name,Price,Rating,Hotel Link,Description
54 Santa Catarina Apartments,842,9.5,https://www.booking.com/hotel/pt/54-santa-catarina-suites.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=46&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322694&all_sr_blocks=102816421_88539600_2_2_0&highlighted_blocks=102816421_88539600_2_2_0&matching_block_id=102816421_88539600_2_2_0&sr_pri_blocks=102816421_88539600_2_2_0__84200&from=searchresults,"El 54 Santa Catarina Apartments ofrece alojamientos lujosos y luminosos a 800 metros del Chiado, centro de la ciudad de Lisboa. El popular Bairro Alto está situado a 650 metros de los apartamentos y estudios.

Todos los alojamientos cuentan con aire acondicionado, muebles modernos y mucha luz natural. Algunos disponen de balcón o terraza. Incluyen zona de estar con TV de pantalla plana y conexión Wi-Fi gratuita. Los estudios y apartamentos están equipados con zona de cocina, zona de comedor y baño privado.

Los alojamientos del 54 Santa Catarina Apartments cuentan con zona de cocina equipada. El cercano Bairro Alto alberga una amplia gama de restaurantes y bares.

El establecimiento se encuentra a 1 km de Cais do Sodré con sus numerosos bares y cafeterías frente al río Tajo. El histórico Rossio está a 1,4 km. El emblemático castillo de San Jorge se encuentra a 2,5 km. El aeropuerto internacional de Portela está a 17 minutos en coche del 54 Santa Catarina Apartments."
TURIM Alameda Hotel,700,8.2,https://www.booking.com/hotel/pt/turim-alameda.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=47&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322694&all_sr_blocks=4106709_88531859_0_2_0&highlighted_blocks=4106709_88531859_0_2_0&matching_block_id=4106709_88531859_0_2_0&sr_pri_blocks=4106709_88531859_0_2_0__69950&from=searchresults,"El hotel Turim Alameda se encuentra frente al Instituto Técnico Superior de Lisboa. Dispone de Wi-Fi gratuita y ofrece servicio de recepción las 24 horas. Sus habitaciones cuentan con una TV de pantalla LCD con canales vía satélite.

El Hotel Turim Alameda está situado a sólo 5 minutos a pie de las estaciones de metro de Alameda y Arroio. El Barrio Alto está a 5 paradas de metro. La torre de Belém está a 15 minutos en coche.

Las habitaciones cuentan con aire acondicionado, caja fuerte y menaje para preparar té y café. También disponen de ventanas con doble acristalamiento.

El restaurante del Turim el desayuno y ofrece cocina portuguesa para el almuerzo y la cena. El Vintage Club Bar ofrece deliciosos cócteles.

El Turim también alberga una biblioteca y dispone de un garaje privado."
Lisbon Serviced Apartments - Chiado Emenda,1281,8.2,https://www.booking.com/hotel/pt/lisbon-serviced-apartments-chiado-emenda.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=48&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322694&all_sr_blocks=326014602_123200830_3_0_0&highlighted_blocks=326014602_123200830_3_0_0&matching_block_id=326014602_123200830_3_0_0&sr_pri_blocks=326014602_123200830_3_0_0__128145&from=searchresults,"Lisbon Serviced Apartments - Chiado Emenda ofrece alojamiento con aire acondicionado en el centro de Lisboa, a 12 min a pie de Plaza del Comercio, a 800 metros de Plaza Rossio y a 19 min a pie de Castillo de San Jorge. Se ofrece wifi gratis.

Cada unidad cuenta con zona de cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales por cable y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, horno y microondas, además de cafetera y hervidor.

Teatro Nacional Doña María II está a 11 min a pie del alojamiento, y Miradouro da Senhora do Monte está a 3 km. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 10 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Lisbon Serviced Apartments - Benformoso,817,7.5,https://www.booking.com/hotel/pt/lisbon-serviced-apartments-benformoso.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=49&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322694&all_sr_blocks=377799201_120530912_0_0_0&highlighted_blocks=377799201_120530912_0_0_0&matching_block_id=377799201_120530912_0_0_0&sr_pri_blocks=377799201_120530912_0_0_0__81695&from=searchresults,"Lisbon Serviced Apartments - Benformoso ofrece alojamiento con aire acondicionado en el centro de Lisboa, a 10 min a pie de Plaza Rossio, a 900 metros de Teatro Nacional Doña María II y a 7 min a pie de Miradouro da Senhora do Monte. Hay wifi gratis.

Cada unidad cuenta con zona de cocina totalmente equipada con mesa de comedor, TV de pantalla plana con canales por cable y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Plaza del Comercio está a 18 min a pie del alojamiento, y Castillo de San Jorge está a 1,3 km. El aeropuerto más cercano (Aeropuerto de Lisboa Humberto Delgado) está a 6 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
TURIM Terreiro do Paço Hotel,1027,8.4,https://www.booking.com/hotel/pt/turim-terreiro-do-paco.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=50&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322694&all_sr_blocks=161327003_88983574_0_2_0&highlighted_blocks=161327003_88983574_0_2_0&matching_block_id=161327003_88983574_0_2_0&sr_pri_blocks=161327003_88983574_0_2_0__102725&from=searchresults,"Este hotel de 4 estrellas de Lisboa está situado a poca distancia a pie del río Tajo, a 250 metros de la plaza del Comercio y a solo 350 metros de la estación de metro de Terreiro do Paço. Las zonas de Chiado y Rossio quedan a 8 minutos a pie.

El céntrico TURIM Terreiro do Paço Hotel ofrece alojamiento cómodo y moderno con baño privado en habitaciones individuales y dobles con 1 o 2 camas. Todas las habitaciones disponen de TV de pantalla plana, aire acondicionado y conexión wifi gratuita.

El desayuno se sirve a diario. A poca distancia a pie del establecimiento hay gran variedad de restaurantes locales.

El TURIM Terreiro do Paço también cuenta con recepción abierta las 24 horas, así como servicios de limpieza en seco, de planchado y de lavandería. Asimismo, los huéspedes podrán tomar un refrescante cóctel en el bar o relajarse en la zona de salón.

La cercana plaza de Rossio acoge cafeterías y restaurantes tradicionales, mientras que Chiado alberga gran variedad de tiendas típicas. El Barrio Alto, que es la zona de ocio nocturno más conocida de la ciudad, con sus numerosos bares y restaurantes abiertos hasta tarde, se encuentra a 15 minutos a pie. El emblemático castillo de San Jorge está a 700 metros. El TURIM Terreiro do Paço Hotel se halla a 9 km del aeropuerto internacional de Lisboa, al que se puede acceder con el servicio de enlace con el aeropuerto de pago o en metro, desde la cercana estación de metro."
The Haus - Santa Bárbara I,953,9.0,https://www.booking.com/hotel/pt/the-haus-santa-barbara-a.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=1083837911_381294666_0_2_0&highlighted_blocks=1083837911_381294666_0_2_0&matching_block_id=1083837911_381294666_0_2_0&sr_pri_blocks=1083837911_381294666_0_2_0__95298&from=searchresults,"The Haus - Santa Bárbara I se encuentra a 700 metros del centro de Lisboa y a 14 min a pie de Miradouro da Senhora do Monte. Ofrece alojamiento tienen aire acondicionado, balcón, jardín y terraza. En el apartamento, tanto el wifi como el parking privado son gratis.

El alojamiento está equipado con TV de pantalla plana y baño privado con bidet, ducha y artículos de aseo gratuitos. La cocina dispone de nevera, lavavajillas y horno. También se ofrece fogones y tostadora, además de cafetera y hervidor.

En The Haus - Santa Bárbara I se puede disfrutar de un desayuno a la carta.

Plaza Rossio está a 1,7 km del alojamiento, y Teatro Nacional Doña María II está a 1,7 km. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 5 km."
Apartments Center Alfama,968,8.2,https://www.booking.com/hotel/pt/apartments-center-alfama-lisboa1.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=243328002_102069762_2_2_0_679880&highlighted_blocks=243328002_102069762_2_2_0_679880&matching_block_id=243328002_102069762_2_2_0_679880&sr_pri_blocks=243328002_102069762_2_2_0_679880_96825&from=searchresults,"Apartments Center Alfama ofrece vistas a la ciudad y wifi gratis. Ofrece alojamiento con una buena ubicación en el centro de Lisboa, a poca distancia de Plaza del Comercio, Castillo de San Jorge y Plaza Rossio.

Todas las unidades incluyen microondas, fogones, cafetera, tostadora y hervidor. Algunas unidades disponen de TV de pantalla plana por cable, cocina totalmente equipada con nevera y baño privado con ducha y secador de pelo.

En el alojamiento se puede disfrutar de un desayuno a la carta, continental o inglés/irlandés completo.

Teatro Nacional Doña María II está a 15 min a pie del alojamiento, y Miradouro da Senhora do Monte está a 1,4 km. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 7 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Palácio do Visconde - The Coffee Experience,1235,9.1,https://www.booking.com/hotel/pt/o-palacio-do-visconde.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=679619002_344515622_2_41_0_420422&highlighted_blocks=679619002_344515622_2_41_0_420422&matching_block_id=679619002_344515622_2_41_0_420422&sr_pri_blocks=679619002_344515622_2_41_0_420422_123520&from=searchresults,"Palácio do Visconde - The Coffee Experience dispone de jardín, salón de uso común, terraza y restaurante en Lisboa. El hostal o pensión, que cuenta con bar, está cerca de varios lugares de interés destacados, a unos 7 min a pie de Miradouro da Senhora do Monte, a 1,4 km de Plaza Rossio y a 16 min a pie de Teatro Nacional Doña María II. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

El hostal o pensión ofrece habitaciones con aire acondicionado, escritorio, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Palácio do Visconde - The Coffee Experience, cada habitación tiene ropa de cama y toallas.

El desayuno está disponible todos los días e incluye opciones a la carta, vegetarianas o veganas.

Plaza del Comercio está a 2,5 km del alojamiento, y Castillo de San Jorge está a 19 min a pie. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 6 km."
Superb Apartments Overlooking Graça in Lisbon,1294,9.4,https://www.booking.com/hotel/pt/nest-lisbon-graca-delight.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=303961805_331229520_3_0_0_358661&highlighted_blocks=303961805_331229520_3_0_0_358661&matching_block_id=303961805_331229520_3_0_0_358661&sr_pri_blocks=303961805_331229520_3_0_0_358661_129407&from=searchresults,"Superb Apartments Overlooking Graça in Lisbon ofrece alojamiento con aire acondicionado en Lisboa, a 5 min a pie de Miradouro da Senhora do Monte, a 1,3 km de Plaza Rossio y a 15 min a pie de Teatro Nacional Doña María II.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana por cable, cocina totalmente equipada con nevera y lavavajillas, y baño privado con ducha y artículos de aseo gratuitos. Algunas unidades disponen de terraza y/o patio con vistas al mar o al río.

Plaza del Comercio está a 1,8 km del alojamiento, y Castillo de San Jorge está a 13 min a pie. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 6 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
The Lisboans Apartments,1512,9.5,https://www.booking.com/hotel/pt/the-lisboans-apartments-lisboa2.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=203090101_345857014_2_1_0_539074&highlighted_blocks=203090101_345857014_2_1_0_539074&matching_block_id=203090101_345857014_2_1_0_539074&sr_pri_blocks=203090101_345857014_2_1_0_539074_151200&from=searchresults,"The Lisboans Apartments está situado en un edificio tradicional totalmente reformado del centro de la histórica ciudad de Lisboa y ofrece apartamentos elegantes con una decoración de buen gusto. El establecimiento se encuentra a solo 5 minutos a pie de la plaza Praça do Comércio, con vistas al río Tajo, y a 3 minutos a pie de la catedral de Lisboa.

Todos los alojamientos presentan un diseño interior exclusivo con muebles a medida de época y contemporáneos y azulejos portugueses hechos a mano. También hay objetos antiguos escogidos con esmero y textiles artesanales. Todos los alojamientos incluyen una zona de estar cómoda, zona de cocina y baño privado. Algunos alojamientos tienen vistas a los alrededores.

Los huéspedes pueden preparar sus propias comidas en la zona de cocina equipada. A poca distancia a pie del establecimiento hay una gran selección de restaurantes y sitios para comer que sirven cocina tradicional portuguesa. El barrio de la Alfama, a 5 minutos a pie del alojamiento, es conocido como el distrito de los fados de Lisboa y alberga muchos locales de gastronomía tradicional con espectáculos en directo.

La estación de metro Terreiro do Paço está a 6 minutos a pie del alojamiento y permite un acceso fácil a varias zonas de Lisboa. El barrio de Chiado se encuentra a 1 km de The Lisboans Apartments y el barrio Bairro Alto, con cafeterías de moda, galerías de arte y bares, a 15 minutos a pie. La avenida Avenida da Liberdade está a 1,5 km del establecimiento. Se puede acceder en metro al aeropuerto internacional de Lisboa Humberto Delgado, situado a 7 km de The Lisboans Apartments."
Browns Avenue Hotel,2227,8.9,https://www.booking.com/hotel/pt/browns-avenue-lisboa.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=840892105_350787404_0_42_0&highlighted_blocks=840892105_350787404_0_42_0&matching_block_id=840892105_350787404_0_42_0&sr_pri_blocks=840892105_350787404_0_42_0__222700&from=searchresults,"Browns Avenue Hotel está en Lisboa, a 13 min a pie de Plaza Rossio, y dispone de alojamiento con piscina al aire libre, parking privado, terraza y restaurante. Este hotel de 5 estrellas ofrece bar. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Browns Avenue Hotel, cada habitación dispone de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet.

Cerca del alojamiento hay puntos de interés como Teatro Nacional Doña María II, Plaza del Comercio y Miradouro da Senhora do Monte. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 8 km."
Apartments Center Castelo de São Jorge,787,7.9,https://www.booking.com/hotel/pt/apartments-center-castelo-2e.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=230709106_99961488_2_2_0_679881&highlighted_blocks=230709106_99961488_2_2_0_679881&matching_block_id=230709106_99961488_2_2_0_679881&sr_pri_blocks=230709106_99961488_2_2_0_679881_78700&from=searchresults,"Apartments Center Castelo de São Jorge ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 1,6 km del centro de Lisboa.

Cada unidad tiene microondas, fogones, cafetera, tostadora y hervidor. Hay un baño privado con ducha y artículos de aseo gratuitos en cada unidad, además de secador de pelo.

En el alojamiento se puede disfrutar de un desayuno a la carta, continental o inglés/irlandés completo.

Cerca del alojamiento hay puntos de interés como Miradouro da Senhora do Monte, Plaza del Comercio y Castillo de San Jorge. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 7 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
"Lisbon Marquês de Pombal, TTLDL42",786,8.3,https://www.booking.com/hotel/pt/travelingtolisbon-marques-de-pombal.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=328002005_379590594_2_0_0&highlighted_blocks=328002005_379590594_2_0_0&matching_block_id=328002005_379590594_2_0_0&sr_pri_blocks=328002005_379590594_2_0_0__78600&from=searchresults,"Lisbon Marquês de Pombal, TTLDL42 ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 400 metros del centro de Lisboa.

Plaza Rossio está a 2,6 km del alojamiento, y Miradouro da Senhora do Monte está a 1,9 km. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 7 km."
Hills Hotel Lisboa,800,7.9,https://www.booking.com/hotel/pt/hills-lisboa.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=851424926_352431792_2_2_0_441950&highlighted_blocks=851424926_352431792_2_2_0_441950&matching_block_id=851424926_352431792_2_2_0_441950&sr_pri_blocks=851424926_352431792_2_2_0_441950_80000&from=searchresults,"Hills Hotel Lisboa, que cuenta con terraza, restaurante y bar, se encuentra en el centro de Lisboa, a 1,8 km de Miradouro da Senhora do Monte. Este hotel de 4 estrellas ofrece servicio de conserjería y guardaequipaje. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

El hotel ofrece habitaciones con aire acondicionado, armario, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha.

En Hills Hotel Lisboa se puede disfrutar de un desayuno buffet.

Plaza Rossio está a 2,9 km del alojamiento, y Plaza del Comercio está a 2,9 km. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 6 km."
Discovery Apartment Estrela,722,7.9,https://www.booking.com/hotel/pt/apartamentos-lisboa.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=105842903_388655719_2_0_0_420350&highlighted_blocks=105842903_388655719_2_0_0_420350&matching_block_id=105842903_388655719_2_0_0_420350&sr_pri_blocks=105842903_388655719_2_0_0_420350_72212&from=searchresults,"Discovery Apartment Estrela ofrece vistas a la ciudad, terraza y wifi gratis, y se encuentra en Lisboa, a 3,7 km de Plaza Rossio y a 3,8 km de Teatro Nacional Doña María II.

Cada unidad dispone de baño privado, ducha, aire acondicionado, TV de pantalla plana y nevera. También se ofrece microondas, fogones y tostadora en la cocina, además de cafetera.

Plaza del Comercio está a 4,2 km del alojamiento, y Castillo de San Jorge está a 4,8 km. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 10 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
"Look Living, Lisbon Design Apartments",1574,9.6,https://www.booking.com/hotel/pt/look-living-lisbon-design-apartments.es.html?label=gen173bo-1DCAEoggI46AdIClgDaEaIAQGYAQq4ARfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4Avfl8rwGwAIB0gIkMGU0YTA1MDEtNzU5YS00YWE1LWJjZWItNDViZmY5MzVjNGIz2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=4e3b503f601a0806&srepoch=1738322695&all_sr_blocks=917547101_381907377_2_1_0_456756&highlighted_blocks=917547101_381907377_2_1_0_456756&matching_block_id=917547101_381907377_2_1_0_456756&sr_pri_blocks=917547101_381907377_2_1_0_456756_157424&from=searchresults,"Look Living, Lisbon Design Apartments tiene vistas a la ciudad, está en Lisboa y cuenta con restaurante y servicio de conserjería. Se ofrece wifi gratis en todo el alojamiento.

El alojamiento tiene aire acondicionado, zona de cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartahotel.

Cerca del alojamiento hay puntos de interés como Plaza del Comercio, Plaza Rossio y Teatro Nacional Doña María II. El aeropuerto (Aeropuerto de Lisboa Humberto Delgado) está a 10 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
